ano_eleicao;sigla_uf;nome_municipio;descricao_cargo;num_turno;numero_zona;sigla_partido;nome_candidato;nome_urna_candidato;numero_cand;desc_sit_cand_superior;desc_sit_candidato;desc_sit_cand_tot;total_votos
2016;SP;BASTOS;PREFEITO;1;184;PTB;ALEXANDRE GRANADO DE SOUZA;ALEXANDRE GRANADO;14;APTO;DEFERIDO;NÃO ELEITO;3420
2016;SP;BASTOS;PREFEITO;1;184;PV;SONIA MARIA LOPES;SONIA LOPES;43;APTO;DEFERIDO;NÃO ELEITO;2531
2016;SP;BASTOS;PREFEITO;1;184;PR;MOISEIS FELIX DOS SANTOS;ZEZINHO;22;APTO;DEFERIDO;NÃO ELEITO;1116
2016;SP;BASTOS;PREFEITO;1;184;PSDB;FRANCISCO CARLOS BINHARDI;TUTI;45;APTO;DEFERIDO;NÃO ELEITO;794
2016;SP;BASTOS;PREFEITO;1;184;PSD;PEDRO RODRIGUES BORGES;PEDRO BORGES;55;APTO;DEFERIDO;NÃO ELEITO;772
2016;SP;BATATAIS;PREFEITO;1;22;PSD;JOSE LUIS ROMAGNOLI;ZÉ LUIS;55;APTO;DEFERIDO;ELEITO;14298
2016;SP;BATATAIS;PREFEITO;1;22;PSB;LUIS FERNANDO BENEDINI GASPAR JUNIOR;JUNINHO GASPAR;40;APTO;DEFERIDO;NÃO ELEITO;7574
2016;SP;BATATAIS;PREFEITO;1;22;PSDB;JOSE PAULO FERNANDES;ZE PAULO;45;APTO;DEFERIDO;NÃO ELEITO;6397
2016;SP;BAURU;PREFEITO;1;23;PSD;CLODOALDO ARMANDO GAZZETTA;GAZZETTA;55;APTO;DEFERIDO;2º TURNO;28709
2016;SP;BAURU;PREFEITO;1;387;PSD;CLODOALDO ARMANDO GAZZETTA;GAZZETTA;55;APTO;DEFERIDO;2º TURNO;26850
2016;SP;BAURU;PREFEITO;1;23;PV;RAUL APARECIDO GONÇALVES PAULA;RAUL;43;APTO;DEFERIDO;2º TURNO;23021
2016;SP;BAURU;PREFEITO;1;300;PSD;CLODOALDO ARMANDO GAZZETTA;GAZZETTA;55;APTO;DEFERIDO;2º TURNO;22790
2016;SP;BAURU;PREFEITO;1;387;PV;RAUL APARECIDO GONÇALVES PAULA;RAUL;43;APTO;DEFERIDO;2º TURNO;14988
2016;SP;BAURU;PREFEITO;1;300;PV;RAUL APARECIDO GONÇALVES PAULA;RAUL;43;APTO;DEFERIDO;2º TURNO;14659
2016;SP;BAURU;PREFEITO;1;23;PMDB;RENATO CELSO BONOMO PURINI;RENATO PURINI;15;APTO;DEFERIDO;NÃO ELEITO;9385
2016;SP;BAURU;PREFEITO;1;387;PMDB;RENATO CELSO BONOMO PURINI;RENATO PURINI;15;APTO;DEFERIDO;NÃO ELEITO;7449
2016;SP;BAURU;PREFEITO;1;300;PMDB;RENATO CELSO BONOMO PURINI;RENATO PURINI;15;APTO;DEFERIDO;NÃO ELEITO;7147
2016;SP;BAURU;PREFEITO;1;23;PRB;HENRIQUE ALBERTO ALMIRATES JÚNIOR;HENRIQUE ALMIRATES;10;APTO;DEFERIDO;NÃO ELEITO;4616
2016;SP;BAURU;PREFEITO;1;387;PRB;HENRIQUE ALBERTO ALMIRATES JÚNIOR;HENRIQUE ALMIRATES;10;APTO;DEFERIDO;NÃO ELEITO;3934
2016;SP;BAURU;PREFEITO;1;300;PRB;HENRIQUE ALBERTO ALMIRATES JÚNIOR;HENRIQUE ALMIRATES;10;APTO;DEFERIDO;NÃO ELEITO;3763
2016;SP;BAURU;PREFEITO;1;23;PSOL;MARIA FLOR OLIVEIRA DI PIERO;MARIA FLOR DI PIERO;50;APTO;DEFERIDO;NÃO ELEITO;2106
2016;SP;BAURU;PREFEITO;1;387;PSOL;MARIA FLOR OLIVEIRA DI PIERO;MARIA FLOR DI PIERO;50;APTO;DEFERIDO;NÃO ELEITO;1483
2016;SP;BAURU;PREFEITO;1;300;PSOL;MARIA FLOR OLIVEIRA DI PIERO;MARIA FLOR DI PIERO;50;APTO;DEFERIDO;NÃO ELEITO;1179
2016;SP;BAURU;PREFEITO;1;23;PCO;OSMAR PEREIRA BRITO;OSMAR BRITO;29;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;BAURU;PREFEITO;1;300;PCO;OSMAR PEREIRA BRITO;OSMAR BRITO;29;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;BAURU;PREFEITO;1;387;PCO;OSMAR PEREIRA BRITO;OSMAR BRITO;29;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;BEBEDOURO;PREFEITO;1;24;DEM;FERNANDO GALVÃO MOURA;FERNANDO GALVÃO;25;APTO;DEFERIDO;ELEITO;24667
2016;SP;BEBEDOURO;PREFEITO;1;24;PMDB;JOÃO GUSTAVO SPIDO;GUSTAVO SPIDO;15;APTO;DEFERIDO;NÃO ELEITO;10559
2016;SP;BEBEDOURO;PREFEITO;1;24;PTB;JOÃO BATISTA BIANCHINI;ITALIANO;14;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;BENTO DE ABREU;PREFEITO;1;146;PMDB;GENIVAL PRATES ALVES;VALINHO;15;APTO;DEFERIDO;ELEITO;1095
2016;SP;BENTO DE ABREU;PREFEITO;1;146;PSDB;MARLON ANTONIO RESINA;MARLON;45;APTO;DEFERIDO;NÃO ELEITO;784
2016;SP;BERNARDINO DE CAMPOS;PREFEITO;1;114;PPS;ODILON RODRIGUES MARTINS;ODILON;23;APTO;DEFERIDO;ELEITO;3412
2016;SP;BERNARDINO DE CAMPOS;PREFEITO;1;114;DEM;ARMANDO JOSE PIRES BELEZE;ARMANDINHO BELEZE;25;APTO;DEFERIDO;NÃO ELEITO;2895
2016;SP;BERTIOGA;PREFEITO;1;272;PSDB;CAIO ARIAS MATHEUS;CAIO MATHEUS;45;APTO;DEFERIDO;ELEITO;18584
2016;SP;BERTIOGA;PREFEITO;1;272;PPS;IDEVAL GORGONIO PRIMO;MIRANDA;23;APTO;DEFERIDO;NÃO ELEITO;10725
2016;SP;BERTIOGA;PREFEITO;1;272;PSDC;KALED ALI EL MALAT;KALED;27;APTO;INDEFERIDO COM RECURSO;NÃO ELEITO;0
2016;SP;BILAC;PREFEITO;1;210;PSDB;VITOR OSMAR BOTINI;VITOR BOTINI;45;APTO;DEFERIDO;ELEITO;3029
2016;SP;BILAC;PREFEITO;1;210;PTB;OCIMAR ANTONIO CALSAVARA;OCIMAR;14;APTO;DEFERIDO;NÃO ELEITO;1981
2016;SP;BIRIGUI;PREFEITO;1;25;PTB;CRISTIANO SALMEIRÃO;CRISTIANO SALMEIRAO;14;APTO;DEFERIDO;ELEITO;28507
2016;SP;BIRIGUI;PREFEITO;1;25;DEM;GENI ALBANI BORINI;GENI BORINI;25;APTO;DEFERIDO;NÃO ELEITO;22462
2016;SP;BIRIGUI;PREFEITO;1;25;PT;PAULO ROBERTO BEARARI;BEARARI;13;APTO;DEFERIDO;NÃO ELEITO;3470
2016;SP;BIRIGUI;PREFEITO;1;25;PSDB;GILMAR TRECCO CAVACA;PROFESSOR GILMAR;45;APTO;DEFERIDO;NÃO ELEITO;2711
2016;SP;BIRITIBA MIRIM;PREFEITO;1;319;PV;JARBAS EZEQUIEL DE AGUIAR;PROF. JARBAS;43;APTO;DEFERIDO;ELEITO;9821
2016;SP;BIRITIBA MIRIM;PREFEITO;1;319;PSDB;ADRIANA RUFO FREITAS;PROFESSORA  ADRIANA RUFO;45;APTO;DEFERIDO;NÃO ELEITO;4169
2016;SP;BIRITIBA MIRIM;PREFEITO;1;319;PSD;FERNANDO HENRIQUE BOLANHO;BOLANHO;55;APTO;DEFERIDO;NÃO ELEITO;3062
2016;SP;BIRITIBA MIRIM;PREFEITO;1;319;PRTB;VALDIVINO FERREIRA DOS SANTOS;VALDIVINO DA LUCILÉIA;28;APTO;DEFERIDO;NÃO ELEITO;685
2016;SP;BOA ESPERANÇA DO SUL;PREFEITO;1;107;PMDB;FABIO LUIS DE SOUZA;FABIÃO;15;APTO;DEFERIDO;ELEITO;3925
2016;SP;BOA ESPERANÇA DO SUL;PREFEITO;1;107;PP;JOSÉ MANOEL DE SOUZA;MANOEL DO VITORINHO;11;APTO;DEFERIDO;NÃO ELEITO;3364
2016;SP;BOA ESPERANÇA DO SUL;PREFEITO;1;107;PEN;RENATA MÁRCIA ALVES BRAGA;RENATA ALVES;51;APTO;DEFERIDO;NÃO ELEITO;151
2016;SP;BOA ESPERANÇA DO SUL;PREFEITO;1;107;PSB;EDSON RAMINELLI;EDINHO RAMINELLI;40;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;BOCAINA;PREFEITO;1;241;PPS;MARCO ANTONIO GIRO;PIPOCA;23;APTO;DEFERIDO;ELEITO;5465
2016;SP;BOFETE;PREFEITO;1;41;PTB;DIRCEO ANTONIO LEME DE MELO;DR. DIRCEO;14;APTO;DEFERIDO;ELEITO;3297
2016;SP;BOFETE;PREFEITO;1;41;PSDB;EUGÊNIO CARLOS ALVES;CARLINHOS DO CARMO;45;APTO;DEFERIDO COM RECURSO;NÃO ELEITO;2882
2016;SP;BOITUVA;PREFEITO;1;369;PSDB;FERNANDO LOPES DA SILVA;PROFESSOR FERNANDO;45;APTO;DEFERIDO;ELEITO;12684
2016;SP;BOITUVA;PREFEITO;1;369;PTB;EDSON JOSÉ MARCUSSO;EDSON MARCUSSO;14;APTO;DEFERIDO;NÃO ELEITO;9745
2016;SP;BOITUVA;PREFEITO;1;369;PMDB;JOSE APARECIDO CRISTO;ZE CRISTO;15;APTO;DEFERIDO;NÃO ELEITO;5219
2016;SP;BOM JESUS DOS PERDÕES;PREFEITO;1;16;PSDB;SERGIO FERREIRA;SERGIO FERREIRA;45;APTO;DEFERIDO;ELEITO;4161
2016;SP;BOM JESUS DOS PERDÕES;PREFEITO;1;16;PTB;PAULO AFONSO FERREIRA BUENO;PAULO;14;APTO;DEFERIDO;NÃO ELEITO;3772
2016;SP;BOM JESUS DOS PERDÕES;PREFEITO;1;16;PV;LUIZ MANOEL DA SILVA ESCUDEIRO;BIEL;43;APTO;DEFERIDO;NÃO ELEITO;2890
2016;SP;BOM JESUS DOS PERDÕES;PREFEITO;1;16;PSB;ANNE HANAE MATSUMOTO;DRA. ANNE;40;APTO;DEFERIDO;NÃO ELEITO;705
2016;SP;BOM JESUS DOS PERDÕES;PREFEITO;1;16;PEN;CARLOS RIGINIK JUNIOR;CALÉ;51;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;BOM SUCESSO DE ITARARÉ;PREFEITO;1;57;PSDB;LUIZ HUMBERTO CAMPOS;LUIZ HUMBERTO;45;APTO;DEFERIDO;ELEITO;1231
2016;SP;BOM SUCESSO DE ITARARÉ;PREFEITO;1;57;PTB;VANDERLEIA APARECIDA DOS SANTOS SOUZA;LEIA;14;APTO;DEFERIDO;NÃO ELEITO;1230
2016;SP;BOM SUCESSO DE ITARARÉ;PREFEITO;1;57;PDT;JOSÉ REINALDO WERNECK DE ANDRADE;ZE REINALDO;12;APTO;DEFERIDO;NÃO ELEITO;348
2016;SP;BORÁ;PREFEITO;1;12;PRB;WILSON FERREIRA COSTA;WILSON;10;APTO;DEFERIDO;ELEITO;572
2016;SP;BORÁ;PREFEITO;1;12;PSD;MARCIO LEOVEZETE;MARCIO DA SAUDE;55;APTO;DEFERIDO;NÃO ELEITO;453
2016;SP;BORACÉIA;PREFEITO;1;86;PSDB;MARCOS VINICIO BILANCIERI;MARCOS BILANCIERI;45;APTO;DEFERIDO;ELEITO;2044
2016;SP;BORACÉIA;PREFEITO;1;86;PV;TATIANA SALETE TASSO;DRª TATIANA;43;APTO;DEFERIDO;NÃO ELEITO;1006
2016;SP;BORBOREMA;PREFEITO;1;55;PEN;VLADIMIR ANTONIO ADABO;VLADIMIR ADABO;51;APTO;DEFERIDO;ELEITO;3833
2016;SP;BORBOREMA;PREFEITO;1;55;PMDB;NIVALDO NATAL LORENZETTO;NIVALDO;15;APTO;DEFERIDO;NÃO ELEITO;2975
2016;SP;BORBOREMA;PREFEITO;1;55;PV;MIRELLA ELIARA RUEDA;DRA. MIRELLA;43;APTO;DEFERIDO;NÃO ELEITO;1160
2016;SP;BORBOREMA;PREFEITO;1;55;PRTB;PAULO CÉLIO MORINI;PAULO MORINI;28;APTO;DEFERIDO;NÃO ELEITO;203
2016;SP;BOREBI;PREFEITO;1;161;PSDB;ANTONIO CARLOS VACA;VACA;45;APTO;DEFERIDO;ELEITO;1187
2016;SP;BOREBI;PREFEITO;1;161;PR;MANOEL FRIAS FILHO;MANE FRIAS;22;APTO;DEFERIDO;NÃO ELEITO;613
2016;SP;BOREBI;PREFEITO;1;161;PRB;JOSE ADILSON VERA;PASTOR ADILSON VERA;10;APTO;DEFERIDO;NÃO ELEITO;108
2016;SP;BOTUCATU;PREFEITO;1;26;PSDB;MARIO EDUARDO PARDINI AFFONSECA;PARDINI;45;APTO;DEFERIDO;ELEITO;39045
2016;SP;BOTUCATU;PREFEITO;1;26;PDT;ANTONIO MARIO DE PAULA FERREIRA IELO;IELO;12;APTO;DEFERIDO;NÃO ELEITO;21663
2016;SP;BOTUCATU;PREFEITO;1;26;PR;REINALDO MENDONÇA MOREIRA;REINALDINHO;22;APTO;DEFERIDO;NÃO ELEITO;4099
2016;SP;BOTUCATU;PREFEITO;1;26;PT;ÉRICK RENATO FOGAR FACIOLI;ÉRICK FACIOLI;13;APTO;DEFERIDO;NÃO ELEITO;1495
2016;SP;BOTUCATU;PREFEITO;1;26;PSOL;DANIEL DE CARVALHO;DANIEL DE CARVALHO;50;APTO;DEFERIDO;NÃO ELEITO;786
2016;SP;BRAGANÇA PAULISTA;PREFEITO;1;27;DEM;JESUS ADIB ABI CHEDID;JESUS CHEDID;25;APTO;DEFERIDO;ELEITO;60822
2016;SP;BRAGANÇA PAULISTA;PREFEITO;1;27;PSB;GUSTAVO SARZI SARTORI;GUSTAVO SARTORI;40;APTO;DEFERIDO;NÃO ELEITO;22155
2016;SP;BRAGANÇA PAULISTA;PREFEITO;1;27;PSOL;RENAN DIAS OLIVEIRA;RENAN OLIVEIRA;50;APTO;DEFERIDO;NÃO ELEITO;1898
2016;SP;BRAGANÇA PAULISTA;PREFEITO;1;27;PT;BRUNO LEONARDO LEME;BRUNO LEME;13;APTO;DEFERIDO;NÃO ELEITO;556
2016;SP;BRAÚNA;PREFEITO;1;289;PTB;FLAVIO ADALBERTO RAMOS GIUSSANI;FLAVIO;14;APTO;DEFERIDO;ELEITO;2077
2016;SP;BRAÚNA;PREFEITO;1;289;PMDB;VANDER ANTONIO GUERRERO BOSCO;VANDER GUERRERO;15;APTO;DEFERIDO;NÃO ELEITO;1497
2016;SP;BREJO ALEGRE;PREFEITO;1;25;PV;ADRIANO MARCELO BONILHA;ADRIANO;43;APTO;DEFERIDO;ELEITO;1643
2016;SP;BRODOWSKI;PREFEITO;1;22;PSDB;JOSE LUIZ PEREZ;PROF. ZE LUIZ;45;APTO;DEFERIDO;ELEITO;6738
2016;SP;BRODOWSKI;PREFEITO;1;22;PMDB;JOSE GRANDI;ZÉ GRANDI;15;APTO;DEFERIDO;NÃO ELEITO;5066
2016;SP;BROTAS;PREFEITO;1;28;PTB;MODESTO SALVIATTO FILHO;MODESTINHO CAPITÃO SALVIATTO;14;APTO;DEFERIDO;ELEITO;5979
2016;SP;BROTAS;PREFEITO;1;28;PSD;JOÃO MARCOS ADORNO;JOÃO MARCOS;55;APTO;DEFERIDO;NÃO ELEITO;5121
2016;SP;BROTAS;PREFEITO;1;28;PMDB;LUCRÉCIA FERNANDA RAGASSI;FERNANDA RAGASSI;15;APTO;DEFERIDO;NÃO ELEITO;1636
2016;SP;BURI;PREFEITO;1;53;PP;OMAR YAHYA CHAIN;OMAR CHAIN;11;APTO;DEFERIDO;ELEITO;5949
2016;SP;BURI;PREFEITO;1;53;PDT;GABRIEL DE OLIVEIRA COMERON;GABRIEL COMERON;12;APTO;DEFERIDO;NÃO ELEITO;5541
2016;SP;BURI;PREFEITO;1;53;PRP;ROQUE VIEIRA MACHADO;ROQUE CAPELA;44;APTO;DEFERIDO;NÃO ELEITO;290
2016;SP;BURITAMA;PREFEITO;1;214;PRB;RODRIGO ZACARIAS DOS SANTOS;RODRIGO DO ADALBERTO;10;APTO;SUBSTITUTO PENDENTE DE JULGAMENTO;ELEITO;5796
2016;SP;BURITAMA;PREFEITO;1;214;PSD;ANIZIO ANTONIO DA SILVA;ANIZIO;55;APTO;DEFERIDO;NÃO ELEITO;3681
2016;SP;BURITAMA;PREFEITO;1;214;PRP;LUIZ ANTONIO DE SOUZA;NEGO BOMBEIRO;44;APTO;DEFERIDO;NÃO ELEITO;337
2016;SP;BURITAMA;PREFEITO;1;214;PEN;OLIMPIO SEVERINO DA SILVA;DR OLIMPIO;51;APTO;DEFERIDO;NÃO ELEITO;229
2016;SP;BURITAMA;PREFEITO;1;214;PHS;FERDINANDO AUGUSTO GALERA;FERDINANDO GALERA;31;APTO;DEFERIDO;NÃO ELEITO;25
2016;SP;BURITIZAL;PREFEITO;1;50;PSDB;AGLIBERTO GONÇALVES;AGLIM;45;APTO;DEFERIDO;ELEITO;1752
2016;SP;BURITIZAL;PREFEITO;1;50;PP;DAVID ABMAEL DAVID;DR. DAVID;11;APTO;DEFERIDO;NÃO ELEITO;1484
2016;SP;CABRÁLIA PAULISTA;PREFEITO;1;97;PTB;JOSÉ MADRIGAL RUDA FILHO;ZEQUINHA MADRIGAL;14;APTO;DEFERIDO;ELEITO;1325
2016;SP;CABRÁLIA PAULISTA;PREFEITO;1;97;PSB;ODEMIL ORTIZ DE CAMARGO;ALEMÃO;40;APTO;DEFERIDO;NÃO ELEITO;1167
2016;SP;CABRÁLIA PAULISTA;PREFEITO;1;97;PMDB;UBIRAJARA FERREIRA;BIRA;15;APTO;DEFERIDO;NÃO ELEITO;840
2016;SP;CABREÚVA;PREFEITO;1;59;PDT;HENRIQUE MARTIN;HENRIQUE MARTIN;12;APTO;DEFERIDO;ELEITO;20908
2016;SP;CABREÚVA;PREFEITO;1;59;PSD;FATIMA BARBOSA;DRA. FATIMA BARBOSA;55;APTO;DEFERIDO;NÃO ELEITO;3563
2016;SP;CAÇAPAVA;PREFEITO;1;29;PV;FERNANDO CID DINIZ BORGES;FERNANDO DINIZ;43;APTO;DEFERIDO;ELEITO;13411
2016;SP;CAÇAPAVA;PREFEITO;1;29;PSDB;HENRIQUE LOURIVALDO RINCO DE OLIVEIRA;HENRIQUE RINCO;45;APTO;DEFERIDO;NÃO ELEITO;9586
2016;SP;CAÇAPAVA;PREFEITO;1;29;PTB;JAIRO CARVALHO JUNQUEIRA;DR JAIRO;14;APTO;DEFERIDO;NÃO ELEITO;3904
2016;SP;CAÇAPAVA;PREFEITO;1;29;PSC;SEBASTIÃO PEREIRA NASCIMENTO;CESAR NASCIMENTO DA RADIO;20;APTO;DEFERIDO;NÃO ELEITO;3439
2016;SP;CAÇAPAVA;PREFEITO;1;29;SD;REGINALDO DA CRUZ;REGINALDO CRUZ;77;APTO;DEFERIDO;NÃO ELEITO;1539
2016;SP;CAÇAPAVA;PREFEITO;1;29;PSOL;ADILSON ALVES DE OLIVEIRA;ADILSON OLIVEIRA;50;APTO;DEFERIDO;NÃO ELEITO;599
2016;SP;CAÇAPAVA;PREFEITO;1;29;PSD;CARLOS ANTONIO VILELA;VILELA;55;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;CACHOEIRA PAULISTA;PREFEITO;1;145;PR;EDSON MENDES MOTA;EDSON MOTA;22;APTO;DEFERIDO;ELEITO;7670
2016;SP;CACHOEIRA PAULISTA;PREFEITO;1;145;PTB;ALOISIO VIEIRA;ALOISIO VIEIRA;14;APTO;DEFERIDO;NÃO ELEITO;6139
2016;SP;CACHOEIRA PAULISTA;PREFEITO;1;145;REDE;JOÃO BOSCO RIBEIRO;JOÃO BOSCO TORRADA;18;APTO;DEFERIDO;NÃO ELEITO;3658
2016;SP;CACHOEIRA PAULISTA;PREFEITO;1;145;PT;MARCELO NUNES DE OLIVEIRA;MARCELO PICÃO;13;APTO;DEFERIDO;NÃO ELEITO;859
2016;SP;CACONDE;PREFEITO;1;30;PTB;JOSÉ BENTO FELIZARDO FILHO;ZÉ BENTO;14;APTO;DEFERIDO;ELEITO;5229
2016;SP;CACONDE;PREFEITO;1;30;PSDB;JOAO FERNANDO ORRICO CANTARELLI JUNIOR;JUNINHO;45;APTO;DEFERIDO;NÃO ELEITO;2785
2016;SP;CACONDE;PREFEITO;1;30;PP;JOSÉ AFONSO DE PAIVA;JOSÉ AFONSO;11;APTO;DEFERIDO;NÃO ELEITO;2216
2016;SP;CACONDE;PREFEITO;1;30;PV;FELICIO APARECIDO DA CUNHA;FELICIO CUNHA;43;APTO;DEFERIDO;NÃO ELEITO;311
2016;SP;CACONDE;PREFEITO;1;30;PR;DAVID ANTONIO TEIXEIRA JUNIOR;DAVIZINHO;22;APTO;DEFERIDO;NÃO ELEITO;235
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PTB;LUIS ZAMPIERI RIBEIRO PAULIQUEVIS;DR ZAMPIERI;14;APTO;DEFERIDO;ELEITO;4581
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PSDC;EDUARDO TADEU LUSWARGHI BAGGIO;EDUARDO BAGGIO;27;APTO;DEFERIDO;NÃO ELEITO;2375
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PMDB;ADILSON CIRILO DE PAULA;ADILSON DA REUNIDAS;15;APTO;DEFERIDO;NÃO ELEITO;2145
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PEN;LOURDES MONTERA;TUKA MONTERA;51;APTO;DEFERIDO;ELEITO;2092
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PDT;PAULO CESAR NUNES ANZAI;PAULO JP;12;APTO;DEFERIDO;NÃO ELEITO;2022
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PDT;PAULO CESAR NUNES ANZAI;PAULO JP;12;APTO;DEFERIDO;NÃO ELEITO;532
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PSL;MARCELO CESAR TORRES RUBI;MARCELO RUBI;17;APTO;DEFERIDO;NÃO ELEITO;193
2016;SP;CAFELÂNDIA;PREFEITO;1;31;PSDB;LUIS OTAVIO CONCEIÇÃO DE CARVALHO;LUIS OTAVIO;45;INAPTO;INDEFERIDO;NÃO ELEITO;0
2016;SP;CAIABU;PREFEITO;1;167;PSDB;DARIO MARQUES PINHEIRO;DARIO;45;APTO;DEFERIDO;ELEITO;1580
2016;SP;CAIABU;PREFEITO;1;167;PTB;JOÃO ANTONIO ALVES;JOÃO DA ÉGUA;14;APTO;DEFERIDO;NÃO ELEITO;1114
2016;SP;CAIABU;PREFEITO;1;167;SD;EMERSON LEITE CAMARGO;EMERSON;77;APTO;DEFERIDO;NÃO ELEITO;347
2016;SP;CAIEIRAS;PREFEITO;1;192;PSD;GERSON MOREIRA ROMERO;GERSINHO ROMERO;55;APTO;DEFERIDO;ELEITO;16331
2016;SP;CAIEIRAS;PREFEITO;1;192;PSB;CLEBER FURLAN;DR CLEBER;40;APTO;DEFERIDO;NÃO ELEITO;12248
2016;SP;CAIEIRAS;PREFEITO;1;192;PSDB;PAULO ROBERTO OSIO;PAULÃO DO SÍTIO;45;APTO;DEFERIDO;NÃO ELEITO;10962
2016;SP;CAIEIRAS;PREFEITO;1;192;PSOL;CATIA DE FREITAS OLIVEIRA;PROFª CATIA;50;APTO;DEFERIDO;NÃO ELEITO;1495
2016;SP;CAIEIRAS;PREFEITO;1;192;PT do B;LAZARO TONOLLI;LAZARO TONOLLI;70;APTO;DEFERIDO;NÃO ELEITO;679
2016;SP;CAIEIRAS;PREFEITO;1;192;PMN;STELIO LEAL PESSANHA;DR. STELIO PESSANHA;33;APTO;DEFERIDO;NÃO ELEITO;543
2016;SP;CAIUÁ;PREFEITO;1;102;PTB;RUTE ALMEIDA DOS SANTOS LIMA;RUTE;14;APTO;DEFERIDO;ELEITO;1686
2016;SP;CAIUÁ;PREFEITO;1;102;SD;EDVALDO GUEDES DE MELLO;VADO;77;APTO;DEFERIDO;NÃO ELEITO;1519
2016;SP;CAJAMAR;PREFEITO;1;354;PSB;ANA PAULA POLOTTO RIBAS DE ANDRADE;PAULA RIBAS;40;APTO;DEFERIDO COM RECURSO;ELEITO;27874
2016;SP;CAJAMAR;PREFEITO;1;354;PSD;DANILO BARBOSA MACHADO;DANILO JOAN;55;APTO;DEFERIDO;NÃO ELEITO;13904
2016;SP;CAJAMAR;PREFEITO;1;354;PSDC;ANTONIO CARLOS DE AZEVEDO;TUNICO AZEVEDO;27;APTO;DEFERIDO;NÃO ELEITO;983
2016;SP;CAJATI;PREFEITO;1;228;PSB;LUCIVAL JOSÉ CORDEIRO;VAVÁ CORDEIRO;40;APTO;DEFERIDO;ELEITO;7078
2016;SP;CAJATI;PREFEITO;1;228;PSD;JOSÉ WALDIR PINTO;JOSÉ WALDIR;55;APTO;DEFERIDO;NÃO ELEITO;6385
2016;SP;CAJATI;PREFEITO;1;228;PT;JOSÉ SATIL DA CUNHA;SATIL;13;APTO;DEFERIDO;NÃO ELEITO;1124
2016;SP;CAJATI;PREFEITO;1;228;PMDB;WALMIR PONTES DA SILVA;WALMIR DO JORNAL;15;APTO;DEFERIDO;NÃO ELEITO;750
2016;SP;CAJATI;PREFEITO;1;228;PR;CELSO ANASTÁCIO DE OLIVEIRA;CELSO DA AMBULANCIA;22;APTO;DEFERIDO;NÃO ELEITO;628
2016;SP;CAJATI;PREFEITO;1;228;PDT;PAULO GENESIO DA SILVA;PAULO GENESIO;12;APTO;DEFERIDO;NÃO ELEITO;254
2016;SP;CAJOBI;PREFEITO;1;80;PSDB;GUSTAVO SEBASTIÃO DA COSTA;GUSTAVO;45;APTO;DEFERIDO;ELEITO;3624
2016;SP;CAJOBI;PREFEITO;1;80;DEM;MARCIO DONIZETE BARBARELLI;ITALIANO;25;APTO;DEFERIDO;NÃO ELEITO;3067
2016;SP;CAJURU;PREFEITO;1;32;PDT;JOÃO BATISTA RUGGERI RÉ;JOÃO RUGGERI;12;APTO;DEFERIDO;ELEITO;8596
2016;SP;CAJURU;PREFEITO;1;32;DEM;MILTON LUIZ DE CAMPOS SALES;MILTON CAMPOS;25;APTO;DEFERIDO;NÃO ELEITO;5252
2016;SP;CAMPINA DO MONTE ALEGRE;PREFEITO;1;215;PDT;GIL VICENTE DE OLIVEIRA JUNIOR;GIL;12;APTO;DEFERIDO;ELEITO;1536
2016;SP;CAMPINA DO MONTE ALEGRE;PREFEITO;1;215;PSDB;JOSE BENEDITO FERREIRA;ZÉ DITO;45;APTO;DEFERIDO;NÃO ELEITO;1277
2016;SP;CAMPINA DO MONTE ALEGRE;PREFEITO;1;215;PMDB;ORLANDO DONIZETI ALEIXO;ORLANDO;15;APTO;DEFERIDO;NÃO ELEITO;834
2016;SP;CAMPINA DO MONTE ALEGRE;PREFEITO;1;215;PSD;SUELI FERREIRA DOS SANTOS PASSARINHO;PROFª SIRLEI;55;APTO;DEFERIDO;NÃO ELEITO;250
2016;SP;CAMPINAS;PREFEITO;1;378;PSB;JONAS DONIZETTE FERREIRA;JONAS DONIZETTE;40;APTO;DEFERIDO;ELEITO;65232
2016;SP;CAMPINAS;PREFEITO;1;275;PSB;JONAS DONIZETTE FERREIRA;JONAS DONIZETTE;40;APTO;DEFERIDO;ELEITO;57210
2016;SP;CAMPINAS;PREFEITO;1;379;PSB;JONAS DONIZETTE FERREIRA;JONAS DONIZETTE;40;APTO;DEFERIDO;ELEITO;52450
2016;SP;CAMPINAS;PREFEITO;1;380;PSB;JONAS DONIZETTE FERREIRA;JONAS DONIZETTE;40;APTO;DEFERIDO;ELEITO;50472
